_id,Timestamp,Age,Gender,Country,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
65563fd0d98731f9ac74db71,2014-08-29 09:03:50,28,male,United Kingdom,No,No,Often,6-25,No,Yes,No,No,No,No,No,Somewhat difficult,Yes,No,No,No,No,Yes,Yes,No
65563fd0d98731f9ac74db72,2014-08-29 09:10:08,23,male,United States,Yes,No,Sometimes,26-100,No,Yes,Yes,Not sure,Yes,Yes,Yes,Somewhat easy,No,No,No,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74db73,2014-08-29 09:10:58,29,unknown,"Bahamas, The",Yes,Yes,Often,1-5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
65563fd0d98731f9ac74db74,2014-08-29 09:12:16,38,male,United Kingdom,No,No,Sometimes,1-5,Yes,Yes,No,No,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74db75,2014-08-29 09:13:43,19,male,United Kingdom,No,No,Sometimes,6-25,No,Yes,Yes,No,No,Yes,Don't know,Very easy,No,No,Yes,Yes,No,No,Yes,No
65563fd0d98731f9ac74db76,2014-08-29 09:14:45,30,female,United States,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,Yes,Don't know,Yes,Very easy,No,No,Some of them,No,No,No,Yes,No
65563fd0d98731f9ac74db77,2014-08-29 09:15:05,28,male,United Kingdom,No,No,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,Very easy,Maybe,Maybe,No,No,No,No,Yes,No
65563fd0d98731f9ac74db78,2014-08-29 09:15:52,20,male,India,No,Yes,Sometimes,26-100,No,Yes,Don't know,No,No,No,Don't know,Don't know,Yes,No,No,No,No,Maybe,Yes,No
65563fd0d98731f9ac74db79,2014-08-29 09:19:25,35,male,United Kingdom,No,No,Sometimes,1-5,No,Yes,Don't know,Not sure,No,Don't know,Don't know,Somewhat easy,No,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74db7a,2014-08-29 09:24:34,39,male,United States,No,Yes,Rarely,100-500,Yes,Yes,Yes,Yes,No,No,Yes,Very easy,Maybe,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74db7b,2014-08-29 09:23:22,31,female,United States,Yes,No,Never,More than 1000,No,No,Yes,Not sure,No,Don't know,Don't know,Don't know,Yes,Yes,No,No,No,No,Don't know,No
65563fd0d98731f9ac74db7c,2014-08-29 09:23:44,32,male,United Kingdom,No,No,Rarely,500-1000,No,Yes,No,No,No,No,Don't know,Don't know,Yes,No,No,No,No,No,Don't know,No
65563fd0d98731f9ac74db7d,2014-08-29 09:27:12,27,male,Sweden,No,No,Sometimes,6-25,No,Yes,No,No,No,No,Don't know,Don't know,No,No,No,No,No,No,Don't know,No
65563fd0d98731f9ac74db7e,2014-08-29 09:29:37,25,male,United States,Yes,Yes,Often,6-25,Yes,Yes,Yes,Yes,No,Don't know,Yes,Somewhat easy,No,No,Yes,Yes,Maybe,Maybe,Don't know,No
65563fd0d98731f9ac74db7f,2014-08-29 09:31:37,42,male,United States,Yes,Yes,Sometimes,6-25,Yes,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No
65563fd0d98731f9ac74db80,2014-08-29 09:31:49,34,male,United States,Yes,Yes,Often,100-500,No,Yes,Yes,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,Don't know,No
65563fd0d98731f9ac74db81,2014-08-29 09:33:43,26,female,United States,No,Yes,Sometimes,26-100,Yes,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,Maybe,Maybe,Don't know,Yes
65563fd0d98731f9ac74db82,2014-08-29 09:35:46,35,male,United Kingdom,Yes,Yes,Sometimes,1-5,No,Yes,No,Yes,No,No,Yes,Very easy,Yes,Yes,Some of them,Some of them,No,Maybe,Yes,Yes
65563fd0d98731f9ac74db83,2014-08-29 09:36:04,34,male,United Kingdom,No,No,Never,500-1000,No,Yes,Don't know,No,No,Don't know,Don't know,Very easy,Maybe,No,Yes,Yes,No,No,Yes,No
65563fd0d98731f9ac74db84,2014-08-29 09:36:46,38,male,United States,Yes,Yes,Sometimes,100-500,Yes,No,Yes,Yes,No,Yes,Yes,Very easy,No,No,Yes,Yes,Yes,Yes,Don't know,No
65563fd0d98731f9ac74db85,2014-08-29 09:40:13,34,male,United States,No,No,Sometimes,100-500,No,Yes,Don't know,No,No,No,Don't know,Don't know,Yes,No,Some of them,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74db86,2014-08-29 09:42:23,39,male,United States,Yes,Yes,Sometimes,6-25,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,Some of them,Yes,Maybe,Yes,Yes,No
65563fd0d98731f9ac74db87,2014-08-29 09:46:56,44,female,United States,No,No,Sometimes,100-500,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Yes,No,No,No,No,No,Don't know,No
65563fd0d98731f9ac74db88,2014-08-29 09:47:10,40,male,United States,No,No,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,Don't know,Maybe,No,No,Yes,No,No,Don't know,No
65563fd0d98731f9ac74db89,2014-08-29 09:47:30,33,female,United States,No,No,Never,1-5,Yes,Yes,No,Yes,Don't know,Don't know,Yes,Somewhat easy,Maybe,No,No,Some of them,No,No,Yes,No
65563fd0d98731f9ac74db8a,2014-08-29 09:51:35,24,female,United States,Yes,No,Sometimes,More than 1000,No,No,Yes,Yes,No,Don't know,Don't know,Somewhat difficult,Yes,Maybe,Some of them,Some of them,No,No,No,Yes
65563fd0d98731f9ac74db8b,2014-08-29 09:53:38,38,female,United States,Yes,No,Sometimes,26-100,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74db8c,2014-08-29 09:53:50,31,male,United States,No,No,Sometimes,More than 1000,No,Yes,Yes,Not sure,Yes,Yes,Yes,Don't know,Yes,Maybe,Some of them,Some of them,No,Maybe,Yes,No
65563fd0d98731f9ac74db8d,2014-08-29 09:54:01,23,male,Israel,No,No,Sometimes,100-500,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,Maybe,No,Some of them,Yes,Maybe,Yes,Don't know,No
65563fd0d98731f9ac74db8e,2014-08-29 09:54:11,26,female,United States,No,No,Sometimes,6-25,No,Yes,Don't know,Not sure,No,No,Don't know,Somewhat easy,No,No,Yes,Yes,No,Maybe,Yes,No
65563fd0d98731f9ac74db8f,2014-08-29 09:58:55,46,trans,United States,No,Yes,Often,More than 1000,No,No,Yes,Yes,Yes,Yes,Don't know,Don't know,Yes,No,Some of them,Some of them,No,No,No,Yes
65563fd0d98731f9ac74db90,2014-08-29 09:59:39,30,male,United States,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,No,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74db91,2014-08-29 10:03:24,25,male,United States,No,No,Rarely,26-100,Yes,Yes,Don't know,No,No,No,Don't know,Somewhat easy,Yes,No,Some of them,Some of them,No,Yes,Don't know,Yes
65563fd0d98731f9ac74db92,2014-08-29 10:05:57,19,male,Canada,No,No,Never,26-100,Yes,Yes,Don't know,No,No,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,No,Maybe,No,No
65563fd0d98731f9ac74db93,2014-08-29 10:06:29,30,female,United States,Yes,Yes,Sometimes,500-1000,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,No,No,Yes
65563fd0d98731f9ac74db94,2014-08-29 10:12:10,32,male,United States,No,No,Never,6-25,No,Yes,Yes,Yes,Yes,Yes,Don't know,Somewhat easy,No,No,Yes,Yes,No,Maybe,Yes,No
65563fd0d98731f9ac74db95,2014-08-29 10:13:39,32,male,United Kingdom,No,No,Sometimes,6-25,No,Yes,No,No,No,No,Don't know,Don't know,Maybe,Maybe,No,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74db96,2014-08-29 10:13:43,37,male,United States,Yes,No,Sometimes,26-100,Yes,Yes,Don't know,No,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,No,No
65563fd0d98731f9ac74db97,2014-08-29 10:16:45,42,male,United States,Yes,Yes,Sometimes,6-25,Yes,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74db98,2014-08-29 10:27:15,25,female,United States,No,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Don't know,Don't know,Maybe,No,Some of them,Yes,Maybe,No,Yes,No
65563fd0d98731f9ac74db99,2014-08-29 10:30:09,19,male,United States,No,No,Sometimes,1-5,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,No,No,Some of them,Yes,Maybe,Maybe,Don't know,No
65563fd0d98731f9ac74db9a,2014-08-29 10:32:24,40,female,United States,Yes,No,Never,100-500,Yes,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Yes,Yes,No,No,No,No,Don't know,No
65563fd0d98731f9ac74db9b,2014-08-29 10:33:45,34,male,United States,No,No,Sometimes,More than 1000,No,No,Yes,Not sure,Yes,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74db9c,2014-08-29 10:38:23,26,male,United States,Yes,No,Sometimes,6-25,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,No,No,Some of them,Yes,No,No,Yes,No
65563fd0d98731f9ac74db9d,2014-08-29 10:38:29,31,male,United States,Yes,Yes,Rarely,6-25,No,Yes,Don't know,Not sure,Don't know,Don't know,Yes,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74db9e,2014-08-29 10:55:24,40,male,United States,Yes,No,Sometimes,More than 1000,Yes,No,Yes,Not sure,Yes,Don't know,Don't know,Don't know,Yes,Maybe,Some of them,Some of them,No,Maybe,No,No
65563fd0d98731f9ac74db9f,2014-08-29 10:59:57,31,female,United States,Yes,Yes,Often,26-100,No,Yes,No,No,No,No,No,Very difficult,Yes,No,No,No,No,Yes,No,Yes
65563fd0d98731f9ac74dba0,2014-08-29 11:01:41,36,male,United States,No,No,Never,100-500,No,No,Don't know,No,No,Don't know,Don't know,Don't know,Yes,Maybe,No,No,No,Maybe,Don't know,Yes
65563fd0d98731f9ac74dba1,2014-08-29 11:02:23,35,male,Canada,Yes,No,Sometimes,6-25,Yes,Yes,No,Yes,No,No,Don't know,Don't know,Maybe,No,No,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74dba2,2014-08-29 11:04:19,26,male,Australia,Yes,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Yes,Don't know,No,No,Yes,Yes,No,Maybe,Yes,No
65563fd0d98731f9ac74dba3,2014-08-29 11:05:00,44,male,United States,No,No,Sometimes,More than 1000,Yes,No,Don't know,No,Don't know,Don't know,Yes,Don't know,Yes,No,Some of them,No,No,No,No,No
65563fd0d98731f9ac74dba4,2014-08-29 11:11:00,34,female,United States,No,No,Sometimes,1-5,No,Yes,No,Not sure,No,No,Don't know,Very easy,No,No,Some of them,Yes,No,Maybe,Yes,No
65563fd0d98731f9ac74dba5,2014-08-29 11:12:22,35,male,United States,No,No,Sometimes,6-25,Yes,Yes,No,No,No,No,Don't know,Don't know,No,No,No,No,No,No,Don't know,No
65563fd0d98731f9ac74dba6,2014-08-29 11:19:46,28,female,United States,Yes,Yes,Sometimes,26-100,Yes,Yes,Don't know,No,No,No,Don't know,Somewhat easy,Yes,No,Some of them,Some of them,No,Maybe,No,No
65563fd0d98731f9ac74dba7,2014-08-29 11:20:13,33,male,United States,No,No,Sometimes,6-25,Yes,Yes,Yes,No,Don't know,Yes,Yes,Don't know,No,No,Some of them,Yes,No,No,Yes,No
65563fd0d98731f9ac74dba8,2014-08-29 11:20:28,40,male,United States,Yes,Yes,Sometimes,More than 1000,Yes,Yes,Yes,Yes,No,Yes,Don't know,Don't know,Yes,No,No,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74dba9,2014-08-29 11:20:52,26,male,United States,No,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Yes,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74dbaa,2014-08-29 11:22:46,29,unknown,United Kingdom,No,Yes,Often,More than 1000,No,No,Yes,Yes,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Yes,No,Yes
65563fd0d98731f9ac74dbab,2014-08-29 11:23:21,26,female,Canada,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Not sure,No,No,Yes,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74dbac,2014-08-29 11:24:48,33,male,Italy,Yes,Yes,Sometimes,6-25,No,Yes,No,Not sure,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74dbad,2014-08-29 11:25:30,28,male,Brazil,Yes,No,Sometimes,100-500,No,Yes,No,No,No,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,No,No,Don't know,Yes
65563fd0d98731f9ac74dbae,2014-08-29 11:27:47,41,male,United States,No,Yes,Often,1-5,Yes,No,No,Yes,Yes,Yes,Yes,Very difficult,No,No,Some of them,Some of them,No,No,Yes,Yes
65563fd0d98731f9ac74dbaf,2014-08-29 11:32:22,39,male,United Kingdom,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,Yes,Yes,Yes,Somewhat difficult,No,No,Yes,Yes,No,Maybe,Yes,Yes
65563fd0d98731f9ac74dbb0,2014-08-29 11:32:44,26,female,United States,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,No,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,No,Yes
65563fd0d98731f9ac74dbb1,2014-08-29 11:33:54,23,female,United States,Yes,No,Sometimes,26-100,No,No,No,No,No,No,Don't know,Somewhat difficult,Yes,No,No,Some of them,No,Maybe,No,No
65563fd0d98731f9ac74dbb2,2014-08-29 11:34:07,35,male,Switzerland,Yes,Yes,Often,More than 1000,No,Yes,Don't know,Not sure,No,No,Yes,Very easy,No,No,Some of them,Some of them,No,Maybe,No,No
65563fd0d98731f9ac74dbb3,2014-08-29 11:36:38,36,male,United States,No,No,Never,1-5,Yes,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Very easy,No,No,Some of them,Some of them,No,No,Don't know,No
65563fd0d98731f9ac74dbb4,2014-08-29 11:39:33,42,male,United States,No,No,Rarely,More than 1000,No,No,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,No,No
65563fd0d98731f9ac74dbb5,2014-08-29 11:40:29,39,male,United States,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,Yes,No,Don't know,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No
65563fd0d98731f9ac74dbb6,2014-08-29 11:43:12,27,male,United States,No,No,Never,6-25,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Yes,Maybe,Maybe,Don't know,No
65563fd0d98731f9ac74dbb7,2014-08-29 11:44:33,33,male,United States,No,No,Never,6-25,Yes,Yes,Don't know,No,No,No,No,Very easy,Maybe,No,Some of them,Yes,No,Maybe,Yes,No
65563fd0d98731f9ac74dbb8,2014-08-29 11:46:27,31,male,Canada,Yes,Yes,Often,More than 1000,No,Yes,Yes,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74dbb9,2014-08-29 11:53:59,28,female,United States,No,Yes,Rarely,6-25,No,Yes,Yes,Yes,Don't know,Yes,Yes,Very easy,No,No,Some of them,Some of them,No,Yes,Don't know,No
65563fd0d98731f9ac74dbba,2014-08-29 11:54:38,29,female,United States,No,Yes,Often,More than 1000,Yes,No,Yes,No,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,Maybe,Maybe,Don't know,No
65563fd0d98731f9ac74dbbb,2014-08-29 11:56:18,27,male,United States,No,Yes,Sometimes,100-500,No,Yes,Don't know,Not sure,No,No,Yes,Very difficult,Maybe,No,Some of them,No,No,Maybe,No,No
65563fd0d98731f9ac74dbbc,2014-08-29 12:00:33,44,male,United States,No,No,Never,1-5,Yes,Yes,Don't know,No,No,No,Yes,Somewhat difficult,No,No,No,No,No,No,Don't know,No
65563fd0d98731f9ac74dbbd,2014-08-29 12:08:12,25,male,United States,No,Yes,Often,6-25,Yes,Yes,Don't know,No,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74dbbe,2014-08-29 12:15:57,24,male,Germany,Yes,Yes,Sometimes,6-25,No,Yes,No,No,No,No,Don't know,Somewhat easy,Maybe,No,Yes,Yes,No,No,Don't know,No
65563fd0d98731f9ac74dbbf,2014-08-29 12:20:01,25,male,South Africa,Yes,Yes,Often,6-25,No,No,Don't know,No,No,No,Yes,Don't know,No,No,Some of them,Yes,No,Maybe,No,Yes
65563fd0d98731f9ac74dbc0,2014-08-29 12:26:21,34,male,United States,No,No,Never,6-25,Yes,Yes,Yes,Not sure,Don't know,Don't know,Don't know,Somewhat easy,Maybe,Maybe,No,Some of them,No,Maybe,Don't know,No
65563fd0d98731f9ac74dbc1,2014-08-29 12:27:54,26,male,United States,No,No,Never,More than 1000,No,No,Yes,Yes,No,Don't know,Don't know,Somewhat difficult,Maybe,No,No,Yes,No,No,Don't know,No
65563fd0d98731f9ac74dbc2,2014-08-29 12:45:11,48,male,United States,No,No,Never,26-100,No,No,Yes,Yes,Yes,Yes,Yes,Don't know,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No
65563fd0d98731f9ac74dbc3,2014-08-29 12:48:20,34,male,Greece,No,No,Sometimes,26-100,Yes,Yes,No,No,No,No,Don't know,Very difficult,Yes,Maybe,Some of them,No,No,Maybe,No,No
65563fd0d98731f9ac74dbc4,2014-08-29 12:54:31,39,female,United States,No,Yes,Sometimes,6-25,Yes,Yes,No,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,Maybe,No,No
65563fd0d98731f9ac74dbc5,2014-08-29 13:17:33,43,male,United States,No,No,Sometimes,More than 1000,Yes,Yes,Yes,Not sure,No,Yes,Don't know,Don't know,Maybe,No,No,No,No,No,Don't know,No
65563fd0d98731f9ac74dbc6,2014-08-29 13:23:40,41,male,United States,No,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Don't know,Don't know,Maybe,Maybe,Some of them,No,No,No,Yes,Yes
65563fd0d98731f9ac74dbc7,2014-08-29 13:58:25,25,male,United States,No,No,Never,More than 1000,No,No,Don't know,No,No,No,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74dbc8,2014-08-29 14:04:59,31,male,United States,No,Yes,Sometimes,100-500,No,Yes,Yes,Yes,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,No,No,Maybe,No,No
65563fd0d98731f9ac74dbc9,2014-08-29 14:09:21,40,male,United States,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Don't know,Yes,Yes,No,No,No,Maybe,No,Yes
65563fd0d98731f9ac74dbca,2014-08-29 14:31:00,43,male,United States,Yes,Yes,Sometimes,1-5,Yes,Yes,Yes,Not sure,No,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,Maybe,Don't know,No
65563fd0d98731f9ac74dbcb,2014-08-29 14:51:49,27,female,United States,Yes,Yes,Often,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Very difficult,Maybe,No,Yes,Some of them,No,Maybe,No,Yes
65563fd0d98731f9ac74dbcc,2014-08-29 14:59:43,37,female,United States,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Yes,Maybe,No,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74dbcd,2014-08-29 15:10:39,32,male,Netherlands,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Yes,Very difficult,Maybe,No,Some of them,Yes,No,Maybe,No,No
65563fd0d98731f9ac74dbce,2014-08-29 15:59:55,25,male,United States,Yes,Yes,Often,1-5,No,Yes,No,Yes,No,No,Yes,Very easy,Maybe,No,Yes,Yes,No,Maybe,No,No
65563fd0d98731f9ac74dbcf,2014-08-29 16:07:05,29,male,Netherlands,Yes,Yes,Often,1-5,No,Yes,Don't know,Not sure,Don't know,Yes,Don't know,Very difficult,No,Maybe,Yes,Yes,Maybe,No,Yes,No
65563fd0d98731f9ac74dbd0,2014-08-29 16:17:32,30,female,United States,Yes,Yes,Often,More than 1000,No,No,Yes,No,No,No,Don't know,Somewhat difficult,Yes,No,No,No,No,Maybe,No,No
65563fd0d98731f9ac74dbd1,2014-08-29 16:21:16,34,female,Canada,Yes,Yes,Often,26-100,No,No,Don't know,No,Yes,Don't know,Don't know,Somewhat easy,No,No,Some of them,Some of them,No,No,Yes,No
65563fd0d98731f9ac74dbd2,2014-08-29 16:30:50,32,male,United Kingdom,Yes,Yes,Sometimes,1-5,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,No,No
65563fd0d98731f9ac74dbd3,2014-08-29 16:50:08,37,male,Germany,No,No,Sometimes,6-25,No,Yes,Don't know,No,No,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74dbd4,2014-08-29 16:51:31,41,male,Germany,No,Yes,Sometimes,More than 1000,No,Yes,Don't know,No,No,No,Don't know,Somewhat difficult,No,No,Yes,Yes,No,No,Yes,No
65563fd0d98731f9ac74dbd5,2014-08-29 16:56:06,38,male,United States,Yes,No,Never,More than 1000,No,No,Yes,Not sure,Yes,Yes,Don't know,Don't know,Yes,Maybe,Some of them,No,No,No,No,No
65563fd0d98731f9ac74dbd6,2014-08-29 17:04:07,32,male,United States,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes,Yes,Don't know,Yes,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No
65563fd0d98731f9ac74dbd7,2014-08-29 17:04:12,28,female,United States,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Yes,No
65563fd0d98731f9ac74dbd8,2014-08-29 17:26:15,29,male,United States,No,No,Never,1-5,Yes,Yes,No,Yes,No,No,Yes,Very easy,No,No,Some of them,Some of them,No,Maybe,Yes,No
65563fd0d98731f9ac74dbd9,2014-08-29 17:32:31,43,male,United States,Yes,No,Never,100-500,No,No,Yes,Yes,No,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,No,No
65563fd0d98731f9ac74dbda,2014-08-29 17:35:16,32,male,United States,Yes,Yes,Often,100-500,No,Yes,No,Yes,No,No,Don't know,Very difficult,Yes,No,Yes,Yes,No,Yes,No,No
65563fd0d98731f9ac74dbdb,2014-08-29 17:54:32,25,male,United States,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Don't know,Yes,Don't know,Yes,No,No,No,No,No,Yes,No
65563fd0d98731f9ac74dbdc,2014-08-29 18:33:32,37,male,United States,No,Yes,Sometimes,100-500,No,Yes,Yes,No,No,Yes,Yes,Very easy,No,No,No,Yes,No,No,Yes,No
65563fd0d98731f9ac74dbdd,2014-08-29 18:39:07,36,male,United States,No,Yes,Sometimes,1-5,No,No,No,Yes,No,No,No,Very difficult,No,No,No,No,No,No,No,Yes
65563fd0d98731f9ac74dbde,2014-08-29 19:32:13,24,male,United States,Yes,Yes,Rarely,6-25,Yes,Yes,Don't know,No,No,No,Don't know,Very easy,No,No,Yes,Yes,Maybe,Yes,Yes,No
65563fd0d98731f9ac74dbdf,2014-08-29 19:34:40,40,male,United States,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Not sure,Yes,Don't know,Don't know,Somewhat difficult,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,Yes
65563fd0d98731f9ac74dbe0,2014-08-29 20:53:09,29,male,United States,No,No,Sometimes,More than 1000,No,No,Don't know,Not sure,Yes,Don't know,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,Yes,No
65563fd0d98731f9ac74dbe1,2014-08-29 20:53:58,43,male,United States,No,No,Never,500-1000,No,Yes,Don't know,No,No,Don't know,Don't know,Don't know,No,No,Yes,Some of them,No,No,Yes,No
65563fd0d98731f9ac74dbe2,2014-08-29 21:26:44,29,male,United States,No,No,Sometimes,6-25,Yes,Yes,Yes,Not sure,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Yes,Maybe,Yes,Don't know,No
65563fd0d98731f9ac74dbe3,2014-08-29 21:28:14,26,male,United States,Yes,No,Sometimes,100-500,No,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74dbe4,2014-08-29 21:40:26,33,female,Canada,Yes,Yes,Often,1-5,Yes,Yes,No,Yes,No,No,No,Very difficult,Yes,Yes,No,No,No,Maybe,No,Yes
65563fd0d98731f9ac74dbe5,2014-08-29 22:08:51,35,female,United States,Yes,No,Sometimes,6-25,Yes,Yes,Don't know,No,No,No,Don't know,Somewhat easy,No,No,Yes,Some of them,No,No,Yes,No
65563fd0d98731f9ac74dbe6,2014-08-29 23:51:01,45,male,United States,No,No,Never,6-25,Yes,Yes,Yes,No,No,No,Don't know,Don't know,Yes,Maybe,Some of them,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74dbe7,2014-08-30 00:09:55,25,male,United States,No,Yes,Rarely,6-25,Yes,Yes,No,Yes,No,Don't know,Don't know,Somewhat easy,Maybe,No,No,Some of them,No,Maybe,Don't know,No
65563fd0d98731f9ac74dbe8,2014-08-30 03:55:19,50,male,France,No,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Yes,No,No,Don't know,No
65563fd0d98731f9ac74dbe9,2014-08-30 05:05:44,26,male,Australia,Yes,Yes,Rarely,26-100,No,Yes,No,No,Don't know,Don't know,Don't know,Very easy,No,No,Yes,Yes,Maybe,Yes,Yes,No
65563fd0d98731f9ac74dbea,2014-08-30 05:47:08,33,female,United States,No,Yes,Often,More than 1000,No,Yes,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Yes,No,No,No,No,Maybe,Don't know,No
65563fd0d98731f9ac74dbeb,2014-08-30 06:48:28,30,male,India,No,No,Often,6-25,No,Yes,No,No,No,No,No,Very easy,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Don't know,No
65563fd0d98731f9ac74dbec,2014-08-30 07:31:05,33,male,Croatia,Yes,Yes,Sometimes,6-25,Yes,Yes,Yes,Yes,No,Don't know,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No
65563fd0d98731f9ac74dbed,2014-08-30 11:48:52,29,male,France,No,Yes,Often,6-25,No,Yes,Yes,No,No,No,Yes,Somewhat easy,Maybe,Maybe,Yes,Some of them,No,Yes,No,No
65563fd0d98731f9ac74dbee,2014-08-30 12:35:06,37,male,Germany,No,No,Sometimes,6-25,Yes,Yes,No,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,No,Maybe,Yes,Don't know,No
